what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288001234839
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288001251053
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1288001253730
started,bundle,org.eclipse.wst.server.core,1.1.101.v20090515,"org.eclipse.wst.server.core",1288001253813
started,bundle,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui",1288001253813
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200906161748,"org.eclipse.cdt.debug.core",1288001255327
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200906161748,"org.eclipse.cdt.debug.ui",1288001255343
started,bundle,org.eclipse.cdt.launch,6.0.0.200906161748,"org.eclipse.cdt.launch",1288001256641
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200906161748,"org.eclipse.cdt.debug.mi.ui",1288001257721
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200906161748,"org.eclipse.cdt.debug.mi.core",1288001257738
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288001262029
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288001277295
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288001285410
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288001298930
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1288001324590
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1288001331774
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288001379850
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288001381432
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1288001381432
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288001382759
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288001409825
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288001411711
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288001421639
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1288001422070
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1288001427442
